galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
bulge VELA03MRP 261941 2.328 2.81679389313 0 F160W 298.2347 0.2688 252.6508 0.1415 20.6210 0.0141 32.4748 0.4134 32.4748 0.4134 0.9280 0.0247 0.6189 0.0078 -85.1636 1.0404 0.497289197554 0.000e+00
other VELA03MRP 261941 2.328 2.81679389313 0 F160W 356.6699 0.4755 337.0487 0.4848 19.8312 0.0089 135.6749 0.6852 135.6749 0.6852 0.2129 0.0029 0.4547 0.0021 -38.1815 0.1518 0.771660346143 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 0 F160W 310.7955 0.1387 307.7730 0.1404 19.5037 0.0053 42.6513 0.1287 42.6513 0.1287 1.0000 0.0 0.8226 0.0045 84.1601 1.4447 0.60880033761 0.000e+00
other VELA03MRP 261941 2.328 2.81679389313 0 F160W 698.7233 721.2723 107.1244 351.9341 19.4271 1.2896 1330.1119 2148.7644 1330.1119 2148.7644 0.7657 0.6163 0.9948 0.9465 -42.8071 4331.0303 0.784242874555 0.000e+00
bulge VELA03MRP 261941 2.328 2.81679389313 1 F160W 264.4900 0.2995 219.8629 0.3889 19.7493 0.0067 74.4330 0.3607 74.433 0.3607 0.3374 0.0033 0.8397 0.0043 -76.9212 1.4251 0.822309747316 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 1 F160W 299.9460 0.1251 319.9814 0.2059 19.3515 0.0055 52.5194 0.2491 52.5194 0.2491 1.0000 0.0 0.5189 0.0025 -14.8864 0.2781 0.55264078236 0.000e+00
other VELA03MRP 261941 2.328 2.81679389313 1 F160W 589.2492 219.6217 -118.6377 203.4552 20.0106 0.6268 1196.6974 505.7439 1196.6974 505.7439 0.7982 0.2028 0.4335 0.1213 51.6710 8.3327 0.784812755198 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 5 F160W 298.5917 0.1384 281.6739 0.1524 19.0794 0.0050 61.5548 0.1697 61.5548 0.1697 1.0000 0.0 0.6136 0.0018 49.5033 0.2224 0.670007593826 0.000e+00
bulge VELA03MRP 261941 2.328 2.81679389313 5 F160W 383.8289 0.5713 235.0474 0.4677 20.6266 0.0140 98.6481 0.7049 98.6481 0.7049 0.3315 0.0053 0.6110 0.0051 -39.9060 0.3151 0.89473593103 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 6 F160W 303.7453 0.1278 302.2585 0.1095 18.6698 0.0035 55.9191 0.1059 55.9191 0.1059 1.0000 0.0 0.8414 0.0020 -52.9009 0.5265 0.715540568109 0.000e+00
bulge VELA03MRP 261941 2.328 2.81679389313 6 F160W 295.5375 0.8107 301.9364 0.8140 24.6125 11.5197 1061.3348 46425.8359 1061.3348 46425.8359 19.9996 217.4751 0.7055 0.8118 33.2828 109.1205 0.825529672715 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 7 F160W 301.1705 0.1135 277.9994 0.1809 18.9966 0.0047 71.4371 0.2023 71.4371 0.2023 1.0000 0.0 0.5499 0.0016 34.2847 0.2063 0.734343526023 0.000e+00
bulge VELA03MRP 261941 2.328 2.81679389313 7 F160W 397.2775 0.3729 121.6260 0.9538 21.2887 0.1509 781.9702 215.9539 781.9702 215.9539 4.4836 0.5114 0.2884 0.0102 -20.1043 0.7620 0.828850714466 0.000e+00
disk VELA03MRP 261941 2.328 2.81679389313 8 F160W 300.9916 0.1201 277.2688 0.1796 18.9860 0.0047 71.9549 0.1924 71.9549 0.1924 1.0000 0.0 0.5458 0.0016 36.4350 0.2029 0.725599345969 0.000e+00
bulge VELA03MRP 261941 2.328 2.81679389313 8 F160W 406.8905 0.4131 112.2693 1.0323 20.7601 0.2681 1991.7096 871.0330 1991.7096 871.033 5.2406 0.6995 0.2339 0.0084 -19.1806 0.6641 0.822932641259 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 0 F160W 297.1594 0.1222 304.0303 0.1469 19.0239 0.0043 55.7726 0.1727 55.7726 0.1727 1.0000 0.0 0.6709 0.0019 -2.8389 0.2867 0.621710773043 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 0 F160W 343.4511 0.3123 485.2872 0.5531 20.9788 0.0122 70.0984 1.3057 70.0984 1.3057 1.2356 0.0281 0.6333 0.0096 -30.0834 0.7933 0.950711754976 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 1 F160W 301.5856 0.0472 299.4697 0.1181 19.0402 0.0011 59.0407 0.0686 59.0407 0.0686 1.0000 0.0 0.5636 0.0008 -19.6488 0.0384 0.542139201277 0.000e+00
other VELA03MRP 263461 2.341 2.80228136882 1 F160W 178.5084 0.0000 584.4655 0.0000 25.7126 0.0075 9.026e-03 2.863e-06 0.009026 2.863e-06 0.4747 0.0004 0.4580 0.0002 -26.8671 0.0000 0 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 1 F160W 300.3907 0.0499 194.0447 0.1169 20.0219 0.2248 2622.2119 1394.3939 2622.2119 1394.3939 11.9448 1.2509 0.8708 0.0251 67.4628 5.4412 0.782567871558 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 5 F160W 302.7015 0.1829 297.7460 0.1485 19.1298 0.0048 54.9413 0.1645 54.9413 0.1645 1.0000 0.0 0.7185 0.0021 75.4960 0.3816 0.614800497573 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 5 F160W 413.9879 0.7981 289.9739 0.4889 20.5501 0.0119 96.0106 0.5951 96.0106 0.5951 0.3267 0.0049 0.8108 0.0060 -0.1908 0.8999 0.885668549555 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 6 F160W 295.4485 0.1209 294.8085 0.1129 18.9360 0.0043 55.6278 0.1320 55.6278 0.132 1.0000 0.0 0.7884 0.0023 -36.4872 0.5098 0.615474617844 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 6 F160W 104.5442 0.1721 281.4074 0.4094 21.3736 0.3076 1492.1678 783.1847 1492.1678 783.1847 6.5551 0.9303 0.4229 0.0124 -4.1617 1.0778 0.784062761499 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 7 F160W 302.0091 0.4172 306.3518 0.1953 20.0070 0.0189 64.9994 0.3772 64.9994 0.3772 1.0000 0.0 0.4533 0.0043 68.4408 0.3605 0.608651356281 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 7 F160W 311.1768 0.1895 269.6302 0.4434 19.3935 0.0105 89.5184 0.3143 89.5184 0.3143 0.4207 0.0032 0.5089 0.0016 28.7505 0.1686 0.684539964414 0.000e+00
other VELA03MRP 263461 2.341 2.80228136882 7 F160W 448.4564 0.0804 282.3270 0.2241 20.0659 0.2328 3065.1248 1400.7970 3065.1248 1400.797 8.8959 0.9323 0.4098 0.0089 -7.0982 0.5470 0.812189471982 0.000e+00
disk VELA03MRP 263461 2.341 2.80228136882 8 F160W 302.0619 0.1740 305.6973 0.1557 19.2410 0.0052 64.1050 0.1804 64.105 0.1804 1.0000 0.0 0.5493 0.0023 59.2430 0.2297 0.635333972249 0.000e+00
bulge VELA03MRP 263461 2.341 2.80228136882 8 F160W 320.4431 0.3590 224.5837 0.2691 20.3901 0.0115 56.9841 0.5209 56.9841 0.5209 0.9678 0.0192 0.3905 0.0040 53.7616 0.3880 0.816397116329 0.000e+00
other VELA03MRP 263461 2.341 2.80228136882 8 F160W 440.7938 0.4536 237.3429 0.5887 18.9544 0.6488 12298.9609 11214.0449 12298.9609 11214.0449 6.7845 1.1796 0.3972 0.0142 -10.8571 1.0463 0.809009566024 0.000e+00
disk VELA03MRP 264988 2.367 2.77358490566 0 F160W 301.6096 0.1649 280.2419 0.6671 21.3517 0.0379 44.0600 0.5649 44.06 0.5649 1.0000 0.0 0.2225 0.0062 1.5349 0.4322 0.544690374727 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 0 F160W 438.6280 0.0748 351.3222 0.1631 17.7067 1.2928 391387.4062 1020637.0000 391387.4062 1020637.0 18.8582 5.4459 0.6718 0.0177 -11.2339 2.2771 0.763940973138 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 0 F160W 344.4012 0.4756 391.0011 0.6964 20.5757 0.0101 127.8937 0.5875 127.8937 0.5875 0.1714 0.0023 0.4663 0.0022 -63.9412 0.2444 0.905989142149 0.000e+00
bulge VELA03MRP 264988 2.367 2.77358490566 0 F160W 298.7290 0.1287 274.3422 0.1317 19.0477 0.0043 53.1341 0.1849 53.1341 0.1849 0.5349 0.0036 0.8248 0.0024 -43.3584 0.6288 0.571416035151 0.000e+00
disk VELA03MRP 264988 2.367 2.77358490566 1 F160W 301.7316 0.1450 316.0484 0.1803 19.2223 0.0050 50.1514 0.2456 50.1514 0.2456 1.0000 0.0 0.6569 0.0027 1.7334 0.4401 0.547843607531 0.000e+00
bulge VELA03MRP 264988 2.367 2.77358490566 1 F160W 283.8286 0.3292 219.0382 0.5456 19.9925 0.0086 57.2219 0.4758 57.2219 0.4758 0.7618 0.0120 0.8830 0.0067 14.4402 2.9709 0.815112528762 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 1 F160W 215.6267 57.0562 405.1181 70.5790 17.2638 8.4885 7627.5879 45067.9023 7627.5879 45067.9023 1.4828 2.7159 0.5982 0.1135 42.5581 14.9385 0.791547492729 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 5 F160W 344.4436 0.0567 241.7645 0.0986 20.8198 0.0126 49.4558 0.8364 49.4558 0.8364 3.4858 0.0667 0.7468 0.0100 13.7101 1.7929 0.772587041097 0.000e+00
disk VELA03MRP 264988 2.367 2.77358490566 5 F160W 294.1683 0.1978 306.7280 0.1597 19.4163 0.0051 49.9759 0.2291 49.9759 0.2291 1.0000 0.0 0.7123 0.0035 74.9838 0.6084 0.512754263975 0.000e+00
bulge VELA03MRP 264988 2.367 2.77358490566 5 F160W 256.8939 0.1137 260.0437 0.3874 19.9105 0.0071 64.2974 0.3559 64.2974 0.3559 0.4881 0.0069 0.3727 0.0026 21.3828 0.1782 0.681514991341 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 5 F160W 427.7486 0.6589 223.2526 0.7581 21.7291 0.0188 122.6011 0.8030 122.6011 0.803 0.1042 0.0049 0.3207 0.0025 -37.2950 0.2634 0.868891884333 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 6 F160W 347.8170 0.1415 267.0727 0.3545 19.8950 0.0070 57.1403 0.2525 57.1403 0.2525 0.6330 0.0094 0.4151 0.0026 -17.4974 0.2030 0.657065185809 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 6 F160W 176.8285 0.4682 567.2424 2.1234 11.5471 4.0835 113958200.0000 604140288.0000 113958200.0 604140288.0 14.7712 5.9739 0.1148 0.0042 10.8120 0.2488 0.755202709489 0.000e+00
disk VELA03MRP 264988 2.367 2.77358490566 6 F160W 304.2355 0.1984 305.4895 0.1429 19.2793 0.0086 58.5246 0.2770 58.5246 0.277 1.0000 0.0 0.7415 0.0032 -49.1695 0.5354 0.536092943126 0.000e+00
bulge VELA03MRP 264988 2.367 2.77358490566 6 F160W 297.6116 0.1145 298.7563 0.0781 21.6180 0.0684 33.5944 2.7482 33.5944 2.7482 3.0559 0.1059 0.4614 0.0230 -65.4716 1.9987 0.455564693012 0.000e+00
bulge VELA03MRP 264988 2.367 2.77358490566 7 F160W 258.8539 0.1653 227.9944 0.4205 20.2430 0.0094 65.1174 0.6133 65.1174 0.6133 0.7943 0.0106 0.3507 0.0025 18.1493 0.2452 0.785185949356 0.000e+00
disk VELA03MRP 264988 2.367 2.77358490566 7 F160W 293.6850 0.1156 306.0417 0.1370 19.1486 0.0048 63.4065 0.1695 63.4065 0.1695 1.0000 0.0 0.5403 0.0017 44.6888 0.1646 0.570513911985 0.000e+00
other VELA03MRP 264988 2.367 2.77358490566 7 F160W 415.9677 0.2157 273.9340 0.4076 18.9021 0.8003 32587.5391 45977.6211 32587.5391 45977.6211 11.6174 2.4776 0.4908 0.0150 -24.2583 1.4101 0.786191912111 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 0 F160W 299.7839 0.0683 299.2330 0.0966 18.4901 0.0030 50.2952 0.0721 50.2952 0.0721 1.0000 0.0 0.8582 0.0018 44.6848 0.4881 0.667771971108 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 0 F160W 222.9409 0.2762 441.0315 0.5647 21.5888 0.0166 71.3246 1.5335 71.3246 1.5335 1.8164 0.0573 0.5348 0.0090 -5.0918 0.8965 1.00009018028 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 0 F160W 347.9233 0.1234 343.4201 0.0868 20.3983 0.0096 21.1396 0.2634 21.1396 0.2634 1.0051 0.0210 0.7887 0.0065 -45.7547 1.5834 0.525613059337 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 0 F160W 323.1071 1522849.1250 475.5253 1660308.6250 32.5046 103654.0234 18210.4688 2280783616.0000 18210.4688 2280783616.0 4.4643 142588.8906 0.0500 872.3364 42.4729 31993.3516 0.771429991264 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 1 F160W 318.7335 0.1597 330.4271 0.2064 19.8115 0.0195 42.9408 0.4575 42.9408 0.4575 1.0000 0.0 0.6762 0.0041 -7.3180 0.9113 0.589067862665 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 1 F160W 286.0131 0.2024 273.2504 0.3809 19.2152 0.0118 66.5533 0.2693 66.5533 0.2693 0.9686 0.0053 0.6275 0.0027 -0.2649 0.4443 0.591761578208 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 1 F160W 238.3707 0.0781 224.3000 0.2133 20.4137 0.0069 33.1570 0.1905 33.157 0.1905 0.5767 0.0123 0.2206 0.0019 -20.5151 0.1674 0.704649432355 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 1 F160W 621.9911 178.2561 179.3755 14.5961 19.0621 1.2578 3534.7878 3831.8071 3534.7878 3831.8071 1.3670 0.6310 0.2862 0.0951 -87.9957 2.2004 0.748669209916 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 5 F160W 300.6840 0.0955 292.5485 0.1248 18.7819 0.0040 53.4650 0.1118 53.465 0.1118 1.0000 0.0 0.8170 0.0020 36.7012 0.5221 0.591110118146 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 5 F160W 466.6878 14.3536 154.4499 69.8889 22.8364 3642.1223 8.670e-03 1.436e+01 0.00867 14.36 4.4350 1340.7234 0.0428 1.9588 11.7830 103.4426 0 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 6 F160W 312.6317 0.0996 298.8778 0.1133 18.9348 0.0047 40.3792 0.1744 40.3792 0.1744 1.0000 0.0 0.8765 0.0032 21.8418 1.2465 0.529740405549 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 6 F160W 256.7935 0.4805 272.7014 0.4037 19.9912 0.0127 81.8755 0.4200 81.8755 0.42 1.2455 0.0157 0.7270 0.0031 -19.2038 0.5535 0.606167575527 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 7 F160W 448.0144 0.1917 307.9216 0.6215 20.4666 4.9825 91692.0781 1018702.8125 91692.0781 1018702.8125 19.9928 26.4484 0.8080 0.0914 -51.4014 21.6158 0.768299895096 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 7 F160W 305.5535 0.4503 303.2327 0.5863 19.6680 0.1251 61.6667 0.9064 61.6667 0.9064 1.0000 0.0 0.5770 0.0184 33.3831 0.5377 0.626278592279 0.000e+00
other VELA03MRP 266625 2.394 2.74531835206 7 F160W 286.1694 0.1296 211.7397 0.2515 19.9402 0.0075 43.3773 0.2499 43.3773 0.2499 0.8390 0.0129 0.4600 0.0038 -4.9607 0.3616 0.679333481819 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 7 F160W 304.7351 0.3407 306.4884 0.3783 19.6167 0.1186 55.1581 0.9911 55.1581 0.9911 1.2349 0.0261 0.8697 0.0151 36.4629 2.3308 0.623980695036 0.000e+00
disk VELA03MRP 266625 2.394 2.74531835206 8 F160W 296.2829 0.1272 295.6848 0.2037 18.9139 0.0045 62.7709 0.1591 62.7709 0.1591 1.0000 0.0 0.6491 0.0019 17.6207 0.2819 0.614608224517 0.000e+00
bulge VELA03MRP 266625 2.394 2.74531835206 8 F160W 372.0576 0.5676 258.0228 0.4539 20.6218 0.0132 117.3660 0.6769 117.366 0.6769 0.1321 0.0031 0.4200 0.0026 -58.7714 0.2035 0.74087142788 0.000e+00
other VELA03MRP 268150 2.407 2.73134328358 0 F160W 132.4521 0.0321 335.0611 0.1200 20.9710 0.1439 1074.6761 383.2359 1074.6761 383.2359 11.1154 0.9416 0.5456 0.0132 28.1686 1.3331 0.70825550831 0.000e+00
disk VELA03MRP 268150 2.407 2.73134328358 0 F160W 288.6865 0.2147 309.5826 0.2673 19.2751 0.0476 43.8535 0.2888 43.8535 0.2888 1.0000 0.0 0.8843 0.0084 -32.2815 3.2485 0.493819504646 0.000e+00
bulge VELA03MRP 268150 2.407 2.73134328358 0 F160W 301.9587 0.4343 307.7649 0.3895 19.1971 0.0444 61.0196 0.5277 61.0196 0.5277 0.5775 0.0117 0.8770 0.0058 41.1555 1.8694 0.532571693249 0.000e+00
disk VELA03MRP 268150 2.407 2.73134328358 5 F160W 309.1665 0.1172 292.4389 0.1069 18.5548 0.0037 52.8613 0.1028 52.8613 0.1028 1.0000 0.0 0.8361 0.0022 18.6530 0.5851 0.532502280533 0.000e+00
bulge VELA03MRP 268150 2.407 2.73134328358 5 F160W 682.0370 101.8308 376.1221 80.9572 19.4024 1.3812 7925.2900 11124.8691 7925.29 11124.8691 2.3544 1.2576 0.1398 0.0375 -51.6711 1.9238 0.72313630377 0.000e+00
disk VELA03MRP 268150 2.407 2.73134328358 6 F160W 292.6318 0.0883 319.9390 0.0703 18.4274 0.0033 48.0097 0.1140 48.0097 0.114 1.0000 0.0 0.9205 0.0025 37.1957 1.2468 0.630158874338 0.000e+00
other VELA03MRP 268150 2.407 2.73134328358 6 F160W 268.4814 0.2161 183.9711 0.4711 19.4433 0.2030 2170.8022 687.6137 2170.8022 687.6137 5.7507 0.4998 0.7316 0.0148 7.4610 2.1072 0.791503957961 0.000e+00
bulge VELA03MRP 268150 2.407 2.73134328358 6 F160W 291.1522 79.9085 321.2894 26.9853 29.8341 308.9819 448.6870 585269.5000 448.687 585269.5 19.9892 8406.4043 0.0726 4.0076 73.7445 278.3018 0.699319767663 0.000e+00
disk VELA03MRP 268150 2.407 2.73134328358 7 F160W 311.1713 0.1242 297.0477 0.1653 18.6032 0.0040 57.5824 0.1825 57.5824 0.1825 1.0000 0.0 0.7159 0.0021 11.6984 0.3408 0.549264731831 0.000e+00
bulge VELA03MRP 268150 2.407 2.73134328358 7 F160W 303.1235 668.1379 -192.3440 2047.6058 19.3554 3.1831 1785.6006 8575.4570 1785.6006 8575.457 0.5287 1.3765 0.5168 2.3877 -79.8482 27.0001 0.741172660114 0.000e+00
disk VELA03MRP 268150 2.407 2.73134328358 8 F160W 310.6801 0.1230 297.0608 0.1596 18.5860 0.0039 57.7452 0.1653 57.7452 0.1653 1.0000 0.0 0.7267 0.0021 14.4048 0.3515 0.549121716904 0.000e+00
bulge VELA03MRP 268150 2.407 2.73134328358 8 F160W 477.3997 22.3323 300.3168 12.4378 18.2049 1.8308 25824.5918 52497.6328 25824.5918 52497.6328 4.0149 2.1375 0.1641 0.0153 -59.4208 1.0088 0.739383383759 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 0 F160W 283.1103 0.1172 307.6509 0.1016 18.4516 0.0030 49.2162 0.1011 49.2162 0.1011 1.0000 0.0 0.8990 0.0021 70.5206 0.8237 0.486744098465 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 0 F160W 281.6643 6.5987 307.2240 0.2778 25.6647 38.6594 6922.5840 834294.5000 6922.584 834294.5 19.9995 443.3288 0.0769 0.2197 89.1681 7.7156 0.696493489593 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 1 F160W 228.3682 0.0035 150.4810 0.0011 22.1685 0.0004 64.8439 0.0446 64.8439 0.0446 0.3641 0.0002 0.2561 0.0002 -15.4697 0.0025 1.13003350713 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 1 F160W 300.6743 0.0036 317.5553 0.0015 18.6381 0.0001 56.7643 0.0199 56.7643 0.0199 1.0000 0.0 0.6623 0.0005 -9.3502 0.0210 0.505458819004 0.000e+00
other VELA03MRP 269348 2.420 2.71747211896 1 F160W 443.8202 0.0072 109.4118 0.0034 20.7858 0.0012 1313.5662 0.0000 1313.5662 0.0 0.0603 0.0117 0.2190 0.0019 -64.6914 1.1153 0.673483986158 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 5 F160W 320.3206 0.1340 302.4034 0.1174 18.6478 0.0037 47.9846 0.1503 47.9846 0.1503 1.0000 0.0 0.8922 0.0027 -89.9915 1.0172 0.480665788448 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 5 F160W 289.2188 0.0886 244.9155 0.2271 19.7812 0.6843 16465.2578 25064.7520 16465.2578 25064.752 14.1470 3.4123 0.3248 0.0110 18.0415 0.7184 0.702305184989 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 6 F160W 276.7524 0.1722 313.9930 0.1225 18.8587 0.0068 51.6156 0.2149 51.6156 0.2149 1.0000 0.0 0.7087 0.0028 71.0728 0.2681 0.516064915585 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 6 F160W 296.2404 0.5314 266.7684 0.7740 19.9187 0.0182 92.4976 0.5709 92.4976 0.5709 0.6501 0.0076 0.6289 0.0044 -16.5972 0.3143 0.566743420829 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 7 F160W 319.4704 0.1366 304.8156 0.1466 18.6785 0.0039 50.3062 0.1834 50.3062 0.1834 1.0000 0.0 0.8784 0.0026 17.4776 0.8671 0.498855518128 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 7 F160W -193.6418 4098.5649 -140.3235 3743.6594 18.4022 3.9713 3440.5364 19728.4531 3440.5364 19728.4531 1.1776 2.1683 0.4935 2.4344 19.1647 76.2535 0.717154506768 0.000e+00
disk VELA03MRP 269348 2.420 2.71747211896 8 F160W 319.4003 0.1404 304.1190 0.1456 18.6713 0.0039 49.3255 0.1693 49.3255 0.1693 1.0000 0.0 0.9027 0.0024 23.1589 1.1513 0.498071980622 0.000e+00
bulge VELA03MRP 269348 2.420 2.71747211896 8 F160W 14.6990 834.8249 433.8626 1929.5234 19.5314 6.2208 2222.3872 12215.3594 2222.3872 12215.3594 0.4196 0.3194 0.2527 1.3022 20.1580 16.0171 0.717111717392 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 0 F160W 302.6300 0.0979 310.8663 0.1208 18.5956 0.0108 48.1317 0.1862 48.1317 0.1862 1.0000 0.0 0.7215 0.0028 -43.3746 0.2886 0.511631031021 0.000e+00
other VELA03MRP 270618 2.447 2.69003690037 0 F160W 484.4962 0.0052 398.4631 0.1074 23.4612 18.2304 8.193e-03 3.488e-01 0.008193 0.3488 19.9993 150.6504 0.3624 0.1410 -83.8494 4.9578 0 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 0 F160W 303.0651 0.0935 310.0187 0.0785 19.3737 0.0213 46.1063 0.2567 46.1063 0.2567 2.2798 0.0391 0.9812 0.0044 41.4480 8.4383 0.512372400276 0.000e+00
other VELA03MRP 270618 2.447 2.69003690037 1 F160W 320.4446 0.1679 359.4892 0.2208 19.3285 0.0083 42.0858 0.1878 42.0858 0.1878 0.8188 0.0056 0.8849 0.0047 -30.7167 2.0086 0.599554276629 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 1 F160W 300.5673 0.1045 301.8562 0.1856 19.0252 0.0071 56.0675 0.2286 56.0675 0.2286 1.0000 0.0 0.5165 0.0022 6.5549 0.2643 0.462304944086 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 1 F160W 306.5431 0.0834 301.8830 0.1839 20.8209 0.3686 1046.5055 1128.4222 1046.5055 1128.4222 11.4232 2.8363 0.8614 0.0244 -68.5954 6.2078 0.6752508248 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 5 F160W 311.6555 0.1193 318.3241 0.1543 18.8337 0.0074 45.3460 0.1470 45.346 0.147 1.0000 0.0 0.7123 0.0032 -50.4317 0.3576 0.457396091503 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 5 F160W 297.5691 0.2803 295.1868 0.3134 19.8025 0.0182 58.7115 0.5315 58.7115 0.5315 1.4873 0.0165 0.7072 0.0041 41.1458 0.5058 0.470072867027 0.000e+00
other VELA03MRP 270618 2.447 2.69003690037 6 F160W 8.2197 129854096.0000 460.0698 85942224.0000 28.5504 82428208.0000 812685.1875 50847052464128.0000 812685.1875 5.08470524641e+13 3.8980 27002274.0000 0.6554 2584646.7500 -18.5181 160916848.0000 0.797488297744 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 6 F160W 293.6659 0.2145 301.6353 0.1784 18.9127 0.0300 47.2685 0.2991 47.2685 0.2991 1.0000 0.0 0.7814 0.0052 52.4749 0.9775 0.650317635303 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 6 F160W 294.2151 0.0726 301.5006 0.0741 18.9035 0.0291 45.5353 0.2951 45.5353 0.2951 1.9682 0.0319 0.9559 0.0036 15.7610 4.3054 0.654443179099 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 7 F160W 305.0521 0.0001 312.9009 0.0007 18.6130 0.0002 51.7729 0.0076 51.7729 0.0076 1.0000 0.0 0.7892 0.0002 0.0840 0.0050 0.522058666765 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 7 F160W -52.0345 1.2629 286.5041 0.9879 21.1903 0.4009 715.3781 0.0012 715.3781 0.0012 0.0468 0.0089 0.4587 0.0990 -80.0906 15.4433 0.657601875884 0.000e+00
disk VELA03MRP 270618 2.447 2.69003690037 8 F160W 305.5596 0.0001 313.4083 0.0003 18.5979 0.0001 50.5663 0.0053 50.5663 0.0053 1.0000 0.0 0.8153 0.0003 -4.3860 0.0014 0.524614209512 0.000e+00
bulge VELA03MRP 270618 2.447 2.69003690037 8 F160W 286.0602 170.2661 276.0585 25.7668 21.3011 10.6780 607.4857 2.2035 607.4857 2.2035 0.0505 0.3111 0.5348 3.6094 17.4014 1414.6310 0.719664318565 0.000e+00
disk VELA03MRP 271947 2.460 2.67647058824 0 F160W 307.0160 0.0999 301.6647 0.0717 19.1649 0.0155 39.1097 0.1644 39.1097 0.1644 1.0000 0.0 0.5384 0.0035 -55.5067 0.2917 0.423667560771 0.000e+00
bulge VELA03MRP 271947 2.460 2.67647058824 0 F160W 297.9968 0.2585 315.3089 0.1866 19.1226 0.0149 65.1165 0.3475 65.1165 0.3475 0.8143 0.0055 0.7516 0.0021 76.9052 0.4436 0.45498507631 0.000e+00
other VELA03MRP 271947 2.460 2.67647058824 1 F160W 316.9839 0.1185 363.8062 0.2811 19.3830 0.0078 46.2618 0.2189 46.2618 0.2189 0.8595 0.0051 0.6267 0.0034 -16.1317 0.4601 0.600847118077 0.000e+00
disk VELA03MRP 271947 2.460 2.67647058824 1 F160W 295.0674 0.0897 299.0685 0.1579 19.0126 0.0056 57.5002 0.1434 57.5002 0.1434 1.0000 0.0 0.4705 0.0019 15.0547 0.1454 0.470677995479 0.000e+00
